13.6529,-15.8508,14.3310,-52.8629
13.7824,-15.7166,14.3281,-52.8629
13.9091,-15.6757,14.2788,-52.8629
13.9090,-15.5829,14.3242,-52.8629
14.0357,-15.4459,14.3212,-52.8629
14.0356,-15.3521,14.3654,-52.8629
14.0356,-15.2579,14.4095,-52.8629
14.0356,-15.1605,14.4543,-52.8629
14.0356,-15.0655,14.4974,-52.8629
14.0356,-14.9701,14.5401,-52.8629
14.0356,-14.8713,14.5835,-52.8629
14.0356,-14.7750,14.6252,-52.8629
14.0356,-14.6783,14.6665,-52.8629
14.0356,-14.5782,14.7085,-52.8629
14.0356,-14.4807,14.7488,-52.8629
14.0356,-14.3827,14.7886,-52.8629
14.0356,-14.2813,14.8292,-52.8629
14.0356,-14.1824,14.8681,-52.8629
14.0356,-14.0832,14.9065,-52.8629
14.0356,-13.9805,14.9457,-52.8629
14.0356,-13.8803,14.9832,-52.8629
14.0356,-13.7798,15.0202,-52.8629
14.0356,-13.6758,15.0579,-52.8629
14.0356,-13.5744,15.0940,-52.8629
14.0356,-13.4726,15.1296,-52.8629
14.0356,-13.3674,15.1659,-52.8629
14.0356,-13.2647,15.2006,-52.8629
14.0356,-13.1617,15.2348,-52.8629
14.0356,-13.0551,15.2696,-52.8629
14.0356,-12.9512,15.3029,-52.8629
14.0356,-12.8469,15.3357,-52.8629
14.0356,-12.7391,15.3691,-52.8629
14.0356,-12.6340,15.4010,-52.8629
14.0356,-12.5284,15.4324,-52.8629
14.0356,-12.4193,15.4643,-52.8629
14.0356,-12.3130,15.4947,-52.8629
14.0356,-12.2062,15.5248,-52.8629
14.0356,-12.0958,15.5552,-52.8629
14.0356,-11.9882,15.5843,-52.8629
14.0356,-11.8803,15.6129,-52.8629
14.0356,-11.7686,15.6419,-52.8629
14.0356,-11.6598,15.6695,-52.8629
14.0356,-11.5507,15.6967,-52.8629
14.0356,-11.4378,15.7242,-52.8629
14.0356,-11.3278,15.7504,-52.8629
14.0356,-11.2174,15.7762,-52.8629
14.0356,-11.1032,15.8023,-52.8629
14.0356,-10.9920,15.8271,-52.8629
14.0356,-10.8805,15.8514,-52.8629
14.0356,-10.7651,15.8761,-52.8629
14.0356,-10.6527,15.8994,-52.8629
14.0356,-10.5400,15.9224,-52.8629
14.0356,-10.4234,15.9455,-52.8629
14.0356,-10.3098,15.9675,-52.8629
14.0356,-10.1959,15.9890,-52.8629
14.0356,-10.0781,16.0107,-52.8629
14.0356,-9.9634,16.0312,-52.8629
14.0356,-9.8482,16.0513,-52.8629
14.0356,-9.7293,16.0716,-52.8629
14.0356,-9.6134,16.0907,-52.8629
14.0356,-9.4971,16.1094,-52.8629
14.0356,-9.3769,16.1281,-52.8629
14.0356,-9.2599,16.1458,-52.8629
14.0356,-9.1425,16.1631,-52.8629
14.0356,-9.0211,16.1803,-52.8629
14.0356,-8.9029,16.1966,-52.8629
14.0356,-8.7844,16.2124,-52.8629
14.0356,-8.6618,16.2283,-52.8629
14.0356,-8.5425,16.2431,-52.8629
14.0356,-8.4228,16.2575,-52.8629
14.0356,-8.2992,16.2719,-52.8629
14.0356,-8.1787,16.2853,-52.8629
14.0356,-8.0579,16.2982,-52.8629
14.0356,-7.9331,16.3111,-52.8629
14.0356,-7.8116,16.3231,-52.8629
14.0356,-7.6897,16.3347,-52.8629
14.0356,-7.5637,16.3461,-52.8629
14.0356,-7.4410,16.3566,-52.8629
14.0356,-7.3181,16.3667,-52.8629
14.0356,-7.1910,16.3767,-52.8629
14.0356,-7.0672,16.3858,-52.8629
14.0356,-6.9432,16.3945,-52.8629
14.0356,-6.8150,16.4030,-52.8629
14.0356,-6.6901,16.4107,-52.8629
14.0356,-6.5650,16.4179,-52.8629
14.0356,-6.4357,16.4249,-52.8629
14.0356,-6.3098,16.4312,-52.8629
14.0356,-6.1836,16.4370,-52.8629
14.0356,-6.0532,16.4425,-52.8629
14.0356,-5.9263,16.4474,-52.8629
14.0356,-5.7990,16.4518,-52.8629
14.0356,-5.6676,16.4558,-52.8629
14.0356,-5.5396,16.4592,-52.8629
14.0356,-5.4113,16.4622,-52.8629
14.0356,-5.2788,16.4647,-52.8629
14.0356,-5.1498,16.4667,-52.8629
14.0356,-5.0204,16.4682,-52.8629
14.0356,-4.8869,16.4693,-52.8629
14.0356,-4.7569,16.4699,-52.8629
14.0356,-4.6265,16.4700,-52.8629
14.0356,-4.4919,16.4696,-52.8629
14.0356,-4.3609,16.4687,-52.8629
14.0356,-4.2295,16.4674,-52.8629
14.0356,-4.0939,16.4655,-52.8629
14.0356,-3.9619,16.4632,-52.8629
14.0356,-3.8296,16.4605,-52.8629
14.0356,-3.6929,16.4571,-52.8629
14.0356,-3.5599,16.4534,-52.8629
14.0356,-3.4266,16.4492,-52.8629
14.0356,-3.2890,16.4444,-52.8629
14.0356,-3.1550,16.4392,-52.8629
14.0356,-3.0207,16.4336,-52.8629
14.0356,-2.8821,16.4273,-52.8629
14.0356,-2.7472,16.4207,-52.8629
14.0356,-2.6120,16.4136,-52.8629
14.0356,-2.4723,16.4059,-52.8629
14.0356,-2.3365,16.3978,-52.8629
14.0356,-2.2003,16.3893,-52.8629
14.0356,-2.0598,16.3801,-52.8629
14.0356,-1.9230,16.3707,-52.8629
14.0356,-1.7859,16.3607,-52.8629
14.0356,-1.6444,16.3500,-52.8629
14.0356,-1.5067,16.3391,-52.8629
14.0356,-1.3687,16.3278,-52.8629
