13.6529,-15.8508,14.3309,-86.5161
13.7824,-15.7166,14.3281,-86.4839
13.9091,-15.6757,14.2788,-86.4698
13.9090,-15.5829,14.3242,-86.3943
14.0357,-15.4459,14.3212,-86.3858
14.0356,-15.3521,14.3654,-86.3276
14.0356,-15.2579,14.4095,-86.3154
14.0356,-15.1605,14.4543,-86.2952
14.0356,-15.0655,14.4974,-86.2779
14.0356,-14.9701,14.5401,-86.2596
14.0356,-14.8713,14.5835,-86.2402
14.0356,-14.7750,14.6252,-86.2228
14.0356,-14.6783,14.6665,-86.2045
14.0356,-14.5782,14.7085,-86.1851
14.0356,-14.4807,14.7488,-86.1677
14.0356,-14.3827,14.7886,-86.1493
14.0356,-14.2813,14.8292,-86.1299
14.0356,-14.1824,14.8681,-86.1125
14.0356,-14.0832,14.9065,-86.0941
14.0356,-13.9805,14.9457,-86.0747
14.0356,-13.8803,14.9832,-86.0572
14.0356,-13.7798,15.0202,-86.0389
14.0356,-13.6758,15.0579,-86.0194
14.0356,-13.5744,15.0940,-86.0020
14.0356,-13.4726,15.1296,-85.9836
14.0356,-13.3674,15.1659,-85.9641
14.0356,-13.2647,15.2006,-85.9466
14.0356,-13.1617,15.2348,-85.9282
14.0356,-13.0551,15.2696,-85.9087
14.0356,-12.9512,15.3029,-85.8912
14.0356,-12.8469,15.3357,-85.8728
14.0356,-12.7391,15.3691,-85.8533
14.0356,-12.6340,15.4010,-85.8358
14.0356,-12.5284,15.4324,-85.8173
14.0356,-12.4193,15.4643,-85.7978
14.0356,-12.3130,15.4947,-85.7803
14.0356,-12.2062,15.5248,-85.7618
14.0356,-12.0958,15.5552,-85.7423
14.0356,-11.9882,15.5843,-85.7248
14.0356,-11.8803,15.6129,-85.7063
14.0356,-11.7686,15.6419,-85.6867
14.0356,-11.6598,15.6695,-85.6692
14.0356,-11.5507,15.6967,-85.6507
14.0356,-11.4378,15.7242,-85.6311
14.0356,-11.3278,15.7504,-85.6136
14.0356,-11.2174,15.7762,-85.5951
14.0356,-11.1032,15.8023,-85.5755
14.0356,-10.9920,15.8271,-85.5580
14.0356,-10.8805,15.8514,-85.5394
14.0356,-10.7651,15.8761,-85.5198
14.0356,-10.6527,15.8994,-85.5023
14.0356,-10.5400,15.9224,-85.4837
14.0356,-10.4234,15.9455,-85.4641
14.0356,-10.3098,15.9675,-85.4466
14.0356,-10.1959,15.9890,-85.4280
14.0356,-10.0781,16.0107,-85.4084
14.0356,-9.9634,16.0312,-85.3909
14.0356,-9.8482,16.0513,-85.3723
14.0356,-9.7293,16.0716,-85.3527
14.0356,-9.6134,16.0907,-85.3352
14.0356,-9.4971,16.1094,-85.3166
14.0356,-9.3769,16.1281,-85.2969
14.0356,-9.2599,16.1458,-85.2794
14.0356,-9.1425,16.1631,-85.2608
14.0356,-9.0211,16.1803,-85.2412
14.0356,-8.9029,16.1966,-85.2236
14.0356,-8.7844,16.2124,-85.2050
14.0356,-8.6618,16.2283,-85.1854
14.0356,-8.5425,16.2431,-85.1679
14.0356,-8.4228,16.2575,-85.1492
14.0356,-8.2992,16.2719,-85.1296
14.0356,-8.1787,16.2853,-85.1121
14.0356,-8.0579,16.2982,-85.0935
14.0356,-7.9331,16.3111,-85.0738
14.0356,-7.8116,16.3231,-85.0563
14.0356,-7.6897,16.3347,-85.0377
14.0356,-7.5637,16.3461,-85.0180
14.0356,-7.4410,16.3566,-85.0005
14.0356,-7.3181,16.3667,-84.9819
14.0356,-7.1910,16.3767,-84.9622
14.0356,-7.0672,16.3858,-84.9448
14.0356,-6.9432,16.3945,-84.9261
14.0356,-6.8150,16.4030,-84.9065
14.0356,-6.6901,16.4107,-84.8890
14.0356,-6.5650,16.4179,-84.8703
14.0356,-6.4357,16.4249,-84.8507
14.0356,-6.3098,16.4312,-84.8333
14.0356,-6.1836,16.4370,-84.8146
14.0356,-6.0532,16.4425,-84.7950
14.0356,-5.9263,16.4474,-84.7775
14.0356,-5.7990,16.4518,-84.7589
14.0356,-5.6676,16.4558,-84.7392
14.0356,-5.5396,16.4592,-84.7218
14.0356,-5.4113,16.4622,-84.7032
14.0356,-5.2788,16.4647,-84.6836
14.0356,-5.1498,16.4667,-84.6661
14.0356,-5.0204,16.4682,-84.6475
14.0356,-4.8869,16.4693,-84.6279
14.0356,-4.7569,16.4699,-84.6105
14.0356,-4.6265,16.4700,-84.5918
14.0356,-4.4919,16.4696,-84.5723
14.0356,-4.3609,16.4687,-84.5549
14.0356,-4.2295,16.4674,-84.5362
14.0356,-4.0939,16.4655,-84.5167
14.0356,-3.9619,16.4632,-84.4993
14.0356,-3.8296,16.4605,-84.4807
14.0356,-3.6929,16.4571,-84.4611
14.0356,-3.5599,16.4534,-84.4438
14.0356,-3.4266,16.4492,-84.4252
14.0356,-3.2890,16.4444,-84.4057
14.0356,-3.1550,16.4392,-84.3884
14.0356,-3.0207,16.4336,-84.3697
14.0356,-2.8821,16.4273,-84.3502
14.0356,-2.7472,16.4207,-84.3330
14.0356,-2.6120,16.4136,-84.3143
14.0356,-2.4723,16.4059,-84.2949
14.0356,-2.3365,16.3978,-84.2776
14.0356,-2.2003,16.3893,-84.2590
14.0356,-2.0598,16.3801,-84.2396
14.0356,-1.9230,16.3707,-84.2224
14.0356,-1.7859,16.3607,-84.2038
14.0356,-1.6444,16.3500,-84.1843
14.0356,-1.5067,16.3391,-84.1672
14.0356,-1.3687,16.3278,-84.1486
14.0356,-1.2263,16.3156,-84.1292
14.0356,-1.0877,16.3033,-84.1121
14.0356,-0.9488,16.2905,-84.0935
14.0356,-0.8054,16.2769,-84.0741
14.0356,-0.6659,16.2631,-84.0570
14.0356,-0.5262,16.2489,-84.0385
14.0356,-0.3819,16.2338,-84.0192
14.0356,-0.2415,16.2186,-84.0021
14.0356,-0.1009,16.2030,-83.9836
14.0356,0.0443,16.1864,-83.9643
14.0356,0.1855,16.1698,-83.9473
14.0356,0.3270,16.1528,-83.9287
14.0356,0.4730,16.1347,-83.9095
14.0356,0.6151,16.1167,-83.8925
14.0356,0.7574,16.0982,-83.8740
14.0356,0.9043,16.0787,-83.8548
14.0356,1.0472,16.0592,-83.8379
14.0356,1.1904,16.0393,-83.8194
14.0356,1.3381,16.0184,-83.8003
14.0356,1.4819,15.9975,-83.7834
14.0356,1.6258,15.9762,-83.7649
14.0356,1.7744,15.9537,-83.7458
14.0356,1.9190,15.9314,-83.7290
14.0356,2.0637,15.9087,-83.7106
14.0356,2.2131,15.8848,-83.6915
14.0356,2.3585,15.8610,-83.6747
14.0356,2.5040,15.8369,-83.6563
14.0356,2.6542,15.8115,-83.6373
14.0356,2.8003,15.7864,-83.6206
14.0356,2.9467,15.7608,-83.6022
14.0356,3.0977,15.7340,-83.5833
14.0356,3.2445,15.7074,-83.5666
14.0356,3.3916,15.6804,-83.5483
14.0356,3.5434,15.6521,-83.5294
14.0356,3.6910,15.6242,-83.5127
14.0356,3.8389,15.5958,-83.4945
14.0356,3.9914,15.5660,-83.4756
14.0356,4.1398,15.5366,-83.4590
14.0356,4.2883,15.5068,-83.4408
14.0356,4.4417,15.4756,-83.4220
14.0356,4.5907,15.4448,-83.4055
14.0356,4.7400,15.4136,-83.3873
14.0356,4.8941,15.3809,-83.3686
14.0356,5.0438,15.3487,-83.3521
14.0356,5.1938,15.3161,-83.3340
14.0356,5.3486,15.2820,-83.3153
14.0356,5.4991,15.2484,-83.2989
14.0356,5.6497,15.2143,-83.2808
14.0356,5.8052,15.1788,-83.2622
14.0356,5.9564,15.1438,-83.2459
14.0356,6.1077,15.1083,-83.2278
14.0356,6.2639,15.0713,-83.2093
14.0356,6.4157,15.0349,-83.1931
14.0356,6.5677,14.9980,-83.1750
